first_name,last_name,full_name,team,year,player,position,r1_price,r2_price,r3_price,r4_price,r5_price,r6_price,r7_price,r8_price,r9_price,r10_price,r11_price,r12_price,r13_price,r14_price,r15_price,r16_price,r17_price,r18_price,r19_price,r20_price,r21_price,r22_price,r23_price,r1_score,r2_score,r3_score,r4_score,r5_score,r6_score,r7_score,r8_score,r9_score,r10_score,r11_score,r12_score,r13_score,r14_score,r15_score,r16_score,r17_score,r18_score,r19_score,r20_score,r21_score,r22_score,r23_score
Brayden,Ham,Brayden Ham,Essendon,2021,Brayden_Ham_Essendon_2021,MID,277800,277800,277800,294600,308600,303100,293600,278600,276600,263400,263400,263400,268300,268300,267200,264900,244400,222900,218100,223800,220500,220500,220500,53,60,88,56,24,77,40,44,51,0,0,73,0,29,50,30,16,77,49,0,0,0,0
Brayden,Maynard,Brayden Maynard,Collingwood,2021,Brayden_Maynard_Collingwood_2021,DEF,549900,549900,549900,509800,455300,450200,436100,434300,428200,447800,469100,469000,463000,482000,482000,516900,524000,518900,495400,505700,516000,529300,488300,106,45,81,49,125,59,72,113,115,87,79,100,142,0,121,56,122,80,115,130,94,93,47
Brayden,Sier,Brayden Sier,Collingwood,2021,Brayden_Sier_Collingwood_2021,MID,313800,313800,313800,305300,296200,275700,275700,275700,275700,275700,275700,258500,242200,242200,242200,242200,242200,242200,242200,242200,242200,242200,242200,37,57,71,30,26,0,0,0,0,0,70,21,0,0,0,0,0,0,0,0,0,0,0
Braydon,Preuss,Braydon Preuss,Greater Western Sydney,2021,Braydon_Preuss_Greater Western Sydney_2021,RUC,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,303000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brendon,Ah Chee,Brendon Ah Chee,West Coast,2021,Brendon_Ah Chee_West Coast_2021,FWD,310200,310200,310200,310200,310200,310200,310200,310200,310200,310200,320400,295800,295800,295800,295800,295800,295800,281100,281100,281100,281100,281100,281100,0,0,0,0,0,0,0,114,63,31,42,0,0,0,0,0,69,0,0,0,0,0,0
Brennan,Cox,Brennan Cox,Fremantle,2021,Brennan_Cox_Fremantle_2021,DEF,433500,433500,433500,392200,364200,351300,360700,373000,371900,381100,379800,388300,379700,379700,379700,379700,379700,379700,379700,379700,379700,379700,379700,65,62,34,70,80,78,85,56,102,66,79,67,0,0,0,0,0,0,0,0,0,0,0
Brent,Daniels,Brent Daniels,Greater Western Sydney,2021,Brent_Daniels_Greater Western Sydney_2021,FWD,356600,356600,356600,356600,330300,330600,335200,319000,319000,319000,319000,319000,319000,319000,319000,293000,270500,280500,289100,317100,329800,331300,331300,0,41,44,64,86,55,22,0,0,0,0,0,0,0,52,47,84,57,94,67,40,0,0
Brett,Bewley,Brett Bewley,Fremantle,2021,Brett_Bewley_Fremantle_2021,MID FWD,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,379600,379600,379600,379600,379600,342100,255400,0,0,0,0,0,0,0,0,0,0,0,0,81,0,91,36,0,0,0,0,15,41,40
Brock,Smith,Brock Smith,Brisbane Lions,2021,Brock_Smith_Brisbane Lions_2021,MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brodie,Grundy,Brodie Grundy,Collingwood,2021,Brodie_Grundy_Collingwood_2021,RUC,648200,648200,648200,642400,648300,652100,650000,669200,681300,670000,659400,627700,627700,627700,627700,618600,607200,625200,615800,592900,561800,546800,513900,70,135,162,92,134,153,144,128,109,138,76,0,0,0,135,126,140,88,85,110,107,89,83
Brodie,Kemp,Brodie Kemp,Carlton,2021,Brodie_Kemp_Carlton_2021,MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,52
Brodie,Smith,Brodie Smith,Adelaide,2021,Brodie_Smith_Adelaide_2021,MID,438200,438200,438200,426200,438900,477000,492100,480900,449700,423100,409900,395900,407800,404800,404800,422700,422800,442400,460200,473100,468200,429900,404900,73,52,105,121,117,77,74,64,70,88,56,119,63,0,97,88,110,108,84,79,30,0,98
Brody,Mihocek,Brody Mihocek,Collingwood,2021,Brody_Mihocek_Collingwood_2021,FWD,366000,366000,366000,357300,339200,328900,317600,338600,343400,338200,303600,275900,261600,264300,264300,278600,282900,279100,280600,311300,340900,343900,320600,67,70,58,40,77,51,109,52,32,39,48,45,70,0,73,30,56,85,95,73,43,39,0
Buku,Khamis,Buku Khamis,Western Bulldogs,2021,Buku_Khamis_Western Bulldogs_2021,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cale,Hooker,Cale Hooker,Essendon,2021,Cale_Hooker_Essendon_2021,DEF,372700,372700,372700,369300,383400,406700,378300,363500,331400,333200,322900,342000,361400,361400,366000,342800,301200,278000,276300,295400,295400,295400,295400,45,54,112,82,83,10,99,34,69,72,96,80,0,44,39,24,63,76,68,0,0,0,0
Caleb,Daniel,Caleb Daniel,Western Bulldogs,2021,Caleb_Daniel_Western Bulldogs_2021,DEF,545500,545500,545500,523000,467700,467700,431400,412400,434500,468700,488800,485700,474900,474900,468100,478400,472900,463900,452700,479900,515000,523700,497100,107,66,96,19,0,78,117,100,120,105,61,99,0,100,100,68,92,93,145,128,55,112,110
Caleb,Graham,Caleb Graham,Gold Coast,2021,Caleb_Graham_Gold Coast_2021,DEF,284800,284800,284800,284800,284800,284800,258000,253200,252200,256800,242300,242300,242300,215300,192800,187700,187700,187700,213300,238700,238700,238700,238700,0,0,0,30,40,37,66,45,50,25,0,0,9,40,53,0,0,78,53,0,0,0,0
Caleb,Marchbank,Caleb Marchbank,Carlton,2021,Caleb_Marchbank_Carlton_2021,DEF,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,275400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caleb,Poulter,Caleb Poulter,Collingwood,2021,Caleb_Poulter_Collingwood_2021,MID FWD,117300,117300,117300,117300,117300,117300,117300,117300,117300,174100,228400,261400,296300,313000,313000,320300,301800,301800,266600,246700,246700,246700,246700,0,0,0,0,0,0,52,81,66,80,66,89,61,0,51,34,0,16,63,0,0,0,0
Caleb,Serong,Caleb Serong,Fremantle,2021,Caleb_Serong_Fremantle_2021,MID,435600,435600,435600,434000,413700,385800,391100,391900,401700,388600,384400,369700,364300,366200,366200,375200,373900,380600,378600,395200,398800,425700,489500,101,93,58,57,64,118,53,84,73,65,59,84,80,0,72,65,100,59,103,82,115,135,103
Callan,Ward,Callan Ward,Greater Western Sydney,2021,Callan_Ward_Greater Western Sydney_2021,MID,409900,409900,409900,409200,418300,436100,439800,423800,411100,434200,459400,494400,494400,504200,501000,484700,486400,485300,484300,469700,456900,432900,443700,110,64,65,131,89,45,92,86,120,110,125,0,84,76,98,114,74,101,79,71,69,93,150
Callum,Ah Chee,Callum Ah Chee,Brisbane Lions,2021,Callum_Ah Chee_Brisbane Lions_2021,DEF,353300,353300,353300,326200,326200,301000,291200,295800,304700,309200,293300,278000,272400,272400,276000,257700,232500,204800,204800,209500,223200,241500,260700,62,34,50,0,50,55,79,62,51,35,55,63,0,48,10,36,29,0,67,60,48,82,30
Callum,Brown,Callum Brown,Collingwood,2021,Callum_Brown_Collingwood_2021,DEF,349600,349600,349600,349600,343200,331300,311000,292700,268100,244300,226000,223600,230500,230500,230500,232400,232400,247100,251400,251400,251400,251400,251400,0,55,79,56,39,54,51,13,42,49,39,61,0,0,40,0,70,48,0,0,0,0,0
Callum,Brown,Callum Brown,Greater Western Sydney,2021,Callum_Brown_Greater Western Sydney_2021,DEF,349600,349600,349600,349600,343200,331300,311000,292700,268100,244300,226000,223600,230500,230500,230500,232400,232400,247100,251400,251400,251400,251400,251400,0,55,79,56,39,54,51,13,42,49,39,61,0,0,40,0,70,48,0,0,0,0,0
Callum,Coleman-Jones,Callum Coleman-Jones,Richmond,2021,Callum_Coleman-Jones_Richmond_2021,RUC FWD,161200,161200,161200,161200,161200,161200,161200,161200,161200,161200,161200,161200,161200,241300,241300,281900,276400,276400,276400,276400,276400,261300,261000,0,0,0,0,0,0,0,0,0,0,112,86,81,0,67,5,0,0,0,0,59,67,54
Callum,Jamieson,Callum Jamieson,West Coast,2021,Callum_Jamieson_West Coast_2021,RUC,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum,Mills,Callum Mills,Sydney,2021,Callum_Mills_Sydney_2021,DEF,544800,544800,544800,560900,543600,526800,525500,528800,558700,564200,577900,574700,573200,563500,563500,556500,561300,572800,572800,572800,588400,588400,578600,154,93,109,87,84,136,101,145,100,122,117,100,105,0,111,121,127,0,0,129,0,0,83
Callum,Sinclair,Callum Sinclair,Sydney,2021,Callum_Sinclair_Sydney_2021,RUC,414100,414100,414100,414100,414100,414100,414100,414100,412300,412300,412300,400000,400000,400000,400000,400000,400000,400000,400000,400000,400000,400000,400000,0,0,0,0,0,109,67,66,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
Callum,Wilkie,Callum Wilkie,St Kilda,2021,Callum_Wilkie_St Kilda_2021,DEF,409000,409000,409000,399700,402000,392200,376800,374700,381500,382900,361800,338100,349800,372700,372700,386200,393100,411500,422100,419800,393200,368900,341900,46,112,61,66,86,44,90,104,37,39,87,102,73,0,75,94,106,71,68,51,61,66,71
Cam,Ellis-Yolmen,Cam Ellis-Yolmen,Brisbane Lions,2021,Cam_Ellis-Yolmen_Brisbane Lions_2021,FWD MID,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cam,Rayner,Cam Rayner,Brisbane Lions,2021,Cam_Rayner_Brisbane Lions_2021,FWD,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,392900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,Fleeton,Cameron Fleeton,Greater Western Sydney,2021,Cameron_Fleeton_Greater Western Sydney_2021,DEF,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,Guthrie,Cameron Guthrie,Geelong,2021,Cameron_Guthrie_Geelong_2021,MID,554700,554700,554700,583700,606100,600900,587800,588000,607300,617200,609900,609900,609900,609900,595900,570300,526300,502400,483700,506800,538800,558000,573000,104,124,163,105,75,144,132,117,136,98,0,0,0,88,107,40,111,108,120,147,99,133,115
Cameron,Taheny,Cameron Taheny,Geelong,2021,Cameron_Taheny_Geelong_2021,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,Zurhaar,Cameron Zurhaar,North Melbourne,2021,Cameron_Zurhaar_North Melbourne_2021,FWD,337800,337800,337800,310300,280800,280800,252900,218200,215300,237100,264300,290100,290100,319900,345900,389300,417100,448700,438500,405900,405900,379100,365600,26,39,71,5,0,26,41,56,81,66,70,0,106,68,128,95,96,55,35,0,92,85,38
Carter,Michael,Carter Michael,Brisbane Lions,2021,Carter_Michael_Brisbane Lions_2021,MID,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,Warner,Chad Warner,Sydney,2021,Chad_Warner_Sydney_2021,FWD,144000,144000,144000,228700,298700,331100,337300,329800,329400,322000,315900,311800,300800,300800,300800,300800,300800,300800,300800,300800,300800,300800,300800,70,94,112,86,50,73,61,61,58,59,63,39,0,0,0,0,0,0,0,0,0,0,0
Chad,Wingard,Chad Wingard,Hawthorn,2021,Chad_Wingard_Hawthorn_2021,FWD,452300,452300,452300,452300,452300,457300,449300,449300,423300,417700,423000,433300,433300,429400,418300,392900,392900,392900,392900,389000,418100,456300,512900,0,0,96,120,60,71,0,77,92,92,93,0,66,65,58,0,0,0,101,139,97,130,117
Changkuoth,Jiath,Changkuoth Jiath,Hawthorn,2021,Changkuoth_Jiath_Hawthorn_2021,DEF,266500,266500,266500,332700,399600,428500,440700,421800,421100,403300,393000,369400,369400,374400,389000,407900,402100,406300,406300,406300,406300,406300,406300,69,119,118,109,72,99,49,101,61,55,66,0,112,72,88,66,94,0,0,0,0,0,0
Charlie,Ballard,Charlie Ballard,Gold Coast,2021,Charlie_Ballard_Gold Coast_2021,DEF,307600,307600,307600,342400,352400,352400,343400,339100,330100,336200,321100,316500,316500,311700,321100,328600,347400,369500,383200,375200,362100,366200,352100,87,82,90,51,0,46,98,37,76,53,53,0,73,76,57,102,97,54,58,82,86,56,49
Charlie,Cameron,Charlie Cameron,Brisbane Lions,2021,Charlie_Cameron_Brisbane Lions_2021,FWD,395400,395400,395400,360500,333500,308700,299200,323200,363800,395900,392100,386400,372600,372600,370900,371100,373900,352800,324800,314900,314900,320400,372300,42,62,49,39,51,70,112,102,76,49,97,53,0,62,104,58,12,78,80,30,91,104,98
Charlie,Comben,Charlie Comben,North Melbourne,2021,Charlie_Comben_North Melbourne_2021,RUC FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
Charlie,Constable,Charlie Constable,Geelong,2021,Charlie_Constable_Geelong_2021,MID,266500,266500,266500,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,19,83,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Curnow,Charlie Curnow,Carlton,2021,Charlie_Curnow_Carlton_2021,FWD,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,294600,277300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,50,57,54
Charlie,Dixon,Charlie Dixon,Port Adelaide,2021,Charlie_Dixon_Port Adelaide_2021,FWD,498700,498700,498700,472300,444700,423800,414800,404500,397800,412600,432100,462400,462400,485900,523300,527700,543400,540300,529200,508600,497900,492100,426400,88,100,45,69,99,61,64,100,107,83,138,0,110,118,90,137,88,74,105,100,80,74,30
Charlie,Ham,Charlie Ham,North Melbourne,2021,Charlie_Ham_North Melbourne_2021,DEF,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Lazzaro,Charlie Lazzaro,North Melbourne,2021,Charlie_Lazzaro_North Melbourne_2021,MID,117300,117300,117300,126200,147000,151900,151900,159100,171700,180300,188500,188500,188500,188500,188500,188500,188500,188500,192800,192800,192800,192800,192800,3,53,33,35,29,0,43,51,28,47,0,0,0,0,0,0,0,48,0,0,0,0,0
Charlie,Spargo,Charlie Spargo,Melbourne,2021,Charlie_Spargo_Melbourne_2021,FWD,298200,298200,298200,323000,328800,321900,303600,282900,276300,284300,282400,279200,289600,289700,289700,291600,275300,272100,276300,280400,286400,274400,283900,108,64,59,79,39,30,65,58,60,47,55,88,31,0,56,47,53,73,47,61,36,83,61
Chayce,Jones,Chayce Jones,Adelaide,2021,Chayce_Jones_Adelaide_2021,MID,236800,236800,236800,236800,236800,236800,236800,236800,236800,236800,236800,232400,232200,228100,228100,241700,248500,251000,242000,248900,239400,250700,268300,0,0,0,0,0,0,0,0,39,59,34,45,51,0,69,37,47,46,66,15,88,48,59
Chris,Burgess,Chris Burgess,Gold Coast,2021,Chris_Burgess_Gold Coast_2021,DEF,210000,210000,210000,210000,210000,237100,244400,247600,245400,235500,224800,219700,219700,232100,242500,242500,275200,309100,346700,354800,343900,322000,284800,0,0,86,54,44,58,51,33,40,43,40,0,77,41,0,98,101,72,51,64,41,50,51
Chris,Mayne,Chris Mayne,Collingwood,2021,Chris_Mayne_Collingwood_2021,MID,373400,373400,373400,373400,373400,375400,375400,383000,393300,419000,450500,492700,492700,512200,512200,525100,514600,504400,503700,503700,503500,498000,449600,0,0,66,87,70,0,84,97,112,112,142,0,86,0,103,95,84,122,0,94,73,64,110
Christian,Petracca,Christian Petracca,Melbourne,2021,Christian_Petracca_Melbourne_2021,MID,631400,631400,631400,588300,578000,577500,598300,581600,560700,530400,525100,528300,544200,546100,546100,545400,542400,572600,606500,620000,617900,609600,591700,98,92,83,146,108,133,78,87,101,116,105,130,96,0,94,123,173,125,92,148,111,126,85
Christian,Salem,Christian Salem,Melbourne,2021,Christian_Salem_Melbourne_2021,DEF,469100,469100,469100,474300,480300,478500,509600,542700,565000,558300,558300,531600,496100,461500,461500,463800,489500,509700,510600,489600,444700,407300,412900,73,122,92,77,108,167,104,102,116,0,56,64,99,0,114,117,105,86,64,40,77,108,94
Cian,McBride,Cian McBride,Essendon,2021,Cian_McBride_Essendon_2021,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton,Oliver,Clayton Oliver,Melbourne,2021,Clayton_Oliver_Melbourne_2021,MID,656700,656700,656700,628700,612000,591600,596300,591700,593200,605100,652900,693200,703800,668000,668000,629900,599200,579200,577600,603400,642600,652900,618300,122,133,67,130,115,114,116,125,140,204,139,94,108,0,105,87,118,139,144,166,98,93,159
Cody,Brand,Cody Brand,Essendon,2021,Cody_Brand_Essendon_2021,DEF,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody,Weightman,Cody Weightman,Western Bulldogs,2021,Cody_Weightman_Western Bulldogs_2021,FWD,173700,173700,173700,173700,173700,173700,173700,173700,173700,173700,173700,227300,269400,269400,285800,291400,311400,311100,317300,294400,295900,295900,287800,0,0,0,0,0,0,0,0,75,98,53,80,0,60,41,115,28,58,50,71,0,42,62
Colin,O'Riordan,Colin O'Riordan,Sydney,2021,Colin_O'Riordan_Sydney_2021,DEF,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,268000,242100,0,0,0,0,0,0,50,44,0,0,0,0,0,0,0,0,0,0,0,0,0,32,56
Connor,Ballenden,Connor Ballenden,Brisbane Lions,2021,Connor_Ballenden_Brisbane Lions_2021,FWD,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,146100,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor,Blakely,Connor Blakely,Fremantle,2021,Connor_Blakely_Fremantle_2021,MID,295000,295000,295000,295000,295000,295000,258500,258500,230500,230500,222500,225000,219200,219200,219200,219200,219200,219200,219200,201600,220400,248100,265100,62,23,0,0,0,6,0,61,0,52,26,43,0,0,0,0,0,0,21,99,75,15,0
Connor,Budarick,Connor Budarick,Gold Coast,2021,Connor_Budarick_Gold Coast_2021,DEF,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,256500,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor,Downie,Connor Downie,Hawthorn,2021,Connor_Downie_Hawthorn_2021,MID,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
Connor,Idun,Connor Idun,Greater Western Sydney,2021,Connor_Idun_Greater Western Sydney_2021,DEF,214900,214900,214900,214900,248600,274000,288000,298700,316200,323300,324800,325400,325400,332300,352000,353200,330600,288200,261800,269600,278500,290100,284900,46,0,83,73,47,73,76,68,61,67,68,0,76,93,41,22,37,54,82,45,66,49,63
Connor,McFadyen,Connor McFadyen,Brisbane Lions,2021,Connor_McFadyen_Brisbane Lions_2021,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor,Menadue,Connor Menadue,North Melbourne,2021,Connor_Menadue_North Melbourne_2021,DEF,201500,201500,201500,201500,201500,201500,201500,230500,271100,275500,294000,283800,283800,283800,283800,283800,283800,283800,283800,283800,283800,283800,283800,62,0,0,0,0,92,32,105,35,66,52,0,0,0,0,0,0,0,0,0,0,0,0
